C=C(C(=O)OCC)_C1CCCC1C(=O)O_C=CCl_acetone_15_348,ValueError in C=C(C(=O)OCC)_C1CCCC1C(=O)O_C=CCl_acetone_15_348: Monomer contains more than one double bond.
C=C(C(=O)OCCO)_O=C1CN(CCO)CC1_C1CCCC1C(=O)O_glycerol_30_280,ValueError in C=C(C(=O)OCCO)_O=C1CN(CCO)CC1_C1CCCC1C(=O)O_glycerol_30_280: Monomer contains more than one double bond.
C=Cc1ccccc1_O=C1CN(CCO)CC1_water_5_348,"Unexpected error in C=Cc1ccccc1_O=C1CN(CCO)CC1_water_5_348: Command '['gmx', 'grompp', '-f', 'cache/mdp_cache/89731bbdbc530cecf700ee1fd76d7b97.mdp', '-c', 'temp/water_solvent_box.gro', '-p', 'temp/SVT_GMX.top', '-o', 'temp/soft_em.tpr']' returned non-zero exit status 1."
C=C(C(=O)OCC)_O=C1CCCCC1_C=Cc1cccc(C)c1_acetic_acid_20_298,ValueError in C=C(C(=O)OCC)_O=C1CCCCC1_C=Cc1cccc(C)c1_acetic_acid_20_298: Monomer contains more than one double bond.
C=C(C(=O)O)_O=C1CN(CCO)CC1_C=C(C(=O)NCC)_n-butyl_alcohol_20_298,ValueError in C=C(C(=O)O)_O=C1CN(CCO)CC1_C=C(C(=O)NCC)_n-butyl_alcohol_20_298: Monomer contains more than one double bond.
C=Cc1cccc(C)c1_C=C(C(=O)NCC)_ethyl_ether_25_348,ValueError in C=Cc1cccc(C)c1_C=C(C(=O)NCC)_ethyl_ether_25_348: Monomer contains more than one double bond.
C=Cc1ccccc1_O=C1CCCCC1_O=C1CN(CCO)CC1_carbon_tetrachloride_20_348,Unexpected error in C=Cc1ccccc1_O=C1CCCCC1_O=C1CN(CCO)CC1_carbon_tetrachloride_20_348: 'NoneType' object has no attribute 'gro_path'
C=C(C(=O)O)_C=C(C(=O)OCCO)_O=C1CN(CCO)CC1_n-butyl_alcohol_30_348,ValueError in C=C(C(=O)O)_C=C(C(=O)OCCO)_O=C1CN(CCO)CC1_n-butyl_alcohol_30_348: Monomer contains more than one double bond.
C=C(C(=O)N(C)C)_O=C1CCCCC1_C=C(C(=O)NCC)_acetic_acid_10_348,ValueError in C=C(C(=O)N(C)C)_O=C1CCCCC1_C=C(C(=O)NCC)_acetic_acid_10_348: Monomer contains more than one double bond.
C1CCCC1C(=O)O_C=C(Br)_C=C(F)_n-heptane_25_280,Unexpected error in C1CCCC1C(=O)O_C=C(Br)_C=C(F)_n-heptane_25_280: 'NoneType' object has no attribute 'gro_path'
C=Cc1ccccc1_C=C(C(=O)NCC)_C=CCl_acetic_acid_5_348,ValueError in C=Cc1ccccc1_C=C(C(=O)NCC)_C=CCl_acetic_acid_5_348: Monomer contains more than one double bond.
C=Cc1ccccc1_C=C(CN)_C=C(C=O)_acetone_10_280,ValueError in C=Cc1ccccc1_C=C(CN)_C=C(C=O)_acetone_10_280: Monomer contains more than one double bond.
O=C1CCCCC1_O=C1CN(CCO)CC1_n-heptane_15_280,ValueError in O=C1CCCCC1_O=C1CN(CCO)CC1_n-heptane_15_280: Bad Conformer Id
O=C1CCCCC1_C1CCCC1C(=O)O_C=C(F)_n-hexane_20_348,Unexpected error in O=C1CCCCC1_C1CCCC1C(=O)O_C=C(F)_n-hexane_20_348: 'NoneType' object has no attribute 'gro_path'
C=C(C(=O)N(C)C)_C1CCCC1C(=O)O_C=C(F)_phenol_10_298,ValueError in C=C(C(=O)N(C)C)_C1CCCC1C(=O)O_C=C(F)_phenol_10_298: Monomer contains more than one double bond.
O=C1CCCCC1_C=C(C(=O)NCC)_glycerol_10_298,ValueError in O=C1CCCCC1_C=C(C(=O)NCC)_glycerol_10_298: Monomer contains more than one double bond.
C=C(CN)_C=C(C(=O)N(C)C)_C=C(F)_ethanol_20_348,ValueError in C=C(CN)_C=C(C(=O)N(C)C)_C=C(F)_ethanol_20_348: Monomer contains more than one double bond.
CC=C_C=C(C(=O)O)_C=C(C(=O)NCC)_methanol_20_280,ValueError in CC=C_C=C(C(=O)O)_C=C(C(=O)NCC)_methanol_20_280: Monomer contains more than one double bond.
C=C(C(=O)O)_O=C1CCCCC1_C1CCOC1=O_n-octane_10_280,ValueError in C=C(C(=O)O)_O=C1CCCCC1_C1CCOC1=O_n-octane_10_280: Monomer contains more than one double bond.
C=Cc1ccccc1_C=C(C=O)_C=C(Br)_water_10_280,ValueError in C=Cc1ccccc1_C=C(C=O)_C=C(Br)_water_10_280: Monomer contains more than one double bond.
C=Cc1ccccc1_C=C(C(=O)OCCO)_C=C(Br)_water_30_280,ValueError in C=Cc1ccccc1_C=C(C(=O)OCCO)_C=C(Br)_water_30_280: Monomer contains more than one double bond.
C=C(C(=O)OCC)_O=C1CCCCC1_C=Cc1cccc(C)c1_carbon_disulfide_30_348,ValueError in C=C(C(=O)OCC)_O=C1CCCCC1_C=Cc1cccc(C)c1_carbon_disulfide_30_348: Monomer contains more than one double bond.
CC=C_C=C(CN)_C=C(C(=O)NCC)_n-heptane_20_298,ValueError in CC=C_C=C(CN)_C=C(C(=O)NCC)_n-heptane_20_298: Monomer contains more than one double bond.
CC=C_C=Cc1ccccc1_C1CCOC1=O_n-hexane_20_280,"Unexpected error in CC=C_C=Cc1ccccc1_C1CCOC1=O_n-hexane_20_280: Command '['gmx', 'grompp', '-f', 'cache/mdp_cache/89731bbdbc530cecf700ee1fd76d7b97.mdp', '-c', 'temp/polymer_in_solvent.gro', '-p', 'temp/topol.top', '-o', 'temp/em_init.tpr']' returned non-zero exit status 1."
C=C(C(=O)OCC)_C1CCCC1C(=O)O_C=C(CO)_acetone_10_280,ValueError in C=C(C(=O)OCC)_C1CCCC1C(=O)O_C=C(CO)_acetone_10_280: Monomer contains more than one double bond.
C=Cc1ccccc1_C=C(CN)_C1CCOC1=O_benzene_25_348,ValueError in C=Cc1ccccc1_C=C(CN)_C1CCOC1=O_benzene_25_348: Bad Conformer Id
C1CCCC1C(=O)O_C=C(C=O)_C=CCl_carbon_disulfide_15_298,ValueError in C1CCCC1C(=O)O_C=C(C=O)_C=CCl_carbon_disulfide_15_298: Monomer contains more than one double bond.
C=C(CN)_C=C(C(=O)OCCO)_C=C(F)_n-octane_30_298,ValueError in C=C(CN)_C=C(C(=O)OCCO)_C=C(F)_n-octane_30_298: Monomer contains more than one double bond.
C=C(C(=O)OCCO)_C=C(F)_n-butyl_alcohol_20_348,ValueError in C=C(C(=O)OCCO)_C=C(F)_n-butyl_alcohol_20_348: Monomer contains more than one double bond.
C1CCCC1C(=O)O_C=C(Br)_C=CCl_benzene_20_348,Unexpected error in C1CCCC1C(=O)O_C=C(Br)_C=CCl_benzene_20_348: 'NoneType' object has no attribute 'gro_path'
C=C(C(=O)O)_C=Cc1cccc(C)c1_C=C(Br)_carbon_tetrachloride_5_280,ValueError in C=C(C(=O)O)_C=Cc1cccc(C)c1_C=C(Br)_carbon_tetrachloride_5_280: Monomer contains more than one double bond.
C1CCOC1=O_C1CCCC1C(=O)O_C=C(Br)_carbon_tetrachloride_20_280,Unexpected error in C1CCOC1=O_C1CCCC1C(=O)O_C=C(Br)_carbon_tetrachloride_20_280: 'NoneType' object has no attribute 'gro_path'
C=Cc1ccccc1_acetic_acid_15_280,Unexpected error in C=Cc1ccccc1_acetic_acid_15_280: 'NoneType' object has no attribute 'gro_path'
C1CCOC1=O_C=C(C=O)_C=CCl_m-xylene_30_298,ValueError in C1CCOC1=O_C=C(C=O)_C=CCl_m-xylene_30_298: Monomer contains more than one double bond.
C=C(C(=O)OCC)_C1CCCC1C(=O)O_C=CCl_n-propyl_alcohol_10_348,ValueError in C=C(C(=O)OCC)_C1CCCC1C(=O)O_C=CCl_n-propyl_alcohol_10_348: Monomer contains more than one double bond.
C=C(C(=O)OCC)_C=C(C(=O)OCCO)_C=C(Br)_carbon_tetrachloride_25_348,ValueError in C=C(C(=O)OCC)_C=C(C(=O)OCCO)_C=C(Br)_carbon_tetrachloride_25_348: Monomer contains more than one double bond.
CC=C_C=Cc1ccccc1_C=C(C=O)_m-xylene_25_298,ValueError in CC=C_C=Cc1ccccc1_C=C(C=O)_m-xylene_25_298: Monomer contains more than one double bond.
C=C(C(=O)NCC)_C=C(CO)_C=CCl_water_20_298,ValueError in C=C(C(=O)NCC)_C=C(CO)_C=CCl_water_20_298: Monomer contains more than one double bond.
C=C(CN)_C=C(C=O)_C=C(F)_n-heptane_30_348,ValueError in C=C(CN)_C=C(C=O)_C=C(F)_n-heptane_30_348: Monomer contains more than one double bond.
C=C(C(=O)N(C)C)_O=C1CN(CCO)CC1_C=C(Br)_n-propyl_alcohol_15_298,ValueError in C=C(C(=O)N(C)C)_O=C1CN(CCO)CC1_C=C(Br)_n-propyl_alcohol_15_298: Monomer contains more than one double bond.
C1CCOC1=O_O=C1CN(CCO)CC1_C=C(C(=O)NCC)_n-butyl_alcohol_10_348,ValueError in C1CCOC1=O_O=C1CN(CCO)CC1_C=C(C(=O)NCC)_n-butyl_alcohol_10_348: Monomer contains more than one double bond.
C=C(CN)_C=C(C(=O)OCCO)_C=Cc1cccc(C)c1_n-hexane_15_348,ValueError in C=C(CN)_C=C(C(=O)OCCO)_C=Cc1cccc(C)c1_n-hexane_15_348: Monomer contains more than one double bond.
C=C(C(=O)OCC)_C=C(C(=O)OCCO)_C=C(C(=O)NCC)_ethanol_25_348,ValueError in C=C(C(=O)OCC)_C=C(C(=O)OCCO)_C=C(C(=O)NCC)_ethanol_25_348: Monomer contains more than one double bond.
CC=C_C=C(C(=O)N(C)C)_C=C(Br)_phenol_15_298,ValueError in CC=C_C=C(C(=O)N(C)C)_C=C(Br)_phenol_15_298: Monomer contains more than one double bond.
C1CCOC1=O_C=C(CO)_C=C(Br)_carbon_tetrachloride_5_298,Unexpected error in C1CCOC1=O_C=C(CO)_C=C(Br)_carbon_tetrachloride_5_298: 'NoneType' object has no attribute 'gro_path'
CC=C_C=C(CN)_C=C(C(=O)NCC)_m-xylene_30_280,ValueError in CC=C_C=C(CN)_C=C(C(=O)NCC)_m-xylene_30_280: Monomer contains more than one double bond.
C=Cc1ccccc1_O=C1CN(CCO)CC1_C=C(Br)_dodecane_10_298,Unexpected error in C=Cc1ccccc1_O=C1CN(CCO)CC1_C=C(Br)_dodecane_10_298: 'NoneType' object has no attribute 'gro_path'
C=C(C(=O)O)_C=C(C(=O)N(C)C)_C=CCl_m-xylene_15_348,ValueError in C=C(C(=O)O)_C=C(C(=O)N(C)C)_C=CCl_m-xylene_15_348: Monomer contains more than one double bond.
C=C(CN)_C=C(C(=O)N(C)C)_C=CCl_acetone_5_280,ValueError in C=C(CN)_C=C(C(=O)N(C)C)_C=CCl_acetone_5_280: Monomer contains more than one double bond.
C=C(CN)_C=C(Br)_water_30_298,"Unexpected error in C=C(CN)_C=C(Br)_water_30_298: Command '['gmx', 'grompp', '-f', 'cache/mdp_cache/89731bbdbc530cecf700ee1fd76d7b97.mdp', '-c', 'temp/water_solvent_box.gro', '-p', 'temp/SVT_GMX.top', '-o', 'temp/soft_em.tpr']' returned non-zero exit status 1."
C=C(C(=O)NCC)_C=C(C=O)_C=CCl_methanol_30_280,ValueError in C=C(C(=O)NCC)_C=C(C=O)_C=CCl_methanol_30_280: Monomer contains more than one double bond.
C=C(CN)_C=C(C(=O)NCC)_C1CCCC1C(=O)O_n-octane_10_348,ValueError in C=C(CN)_C=C(C(=O)NCC)_C1CCCC1C(=O)O_n-octane_10_348: Monomer contains more than one double bond.
O=C1CCCCC1_C=Cc1cccc(C)c1_C=C(C=O)_acetic_acid_25_298,ValueError in O=C1CCCCC1_C=Cc1cccc(C)c1_C=C(C=O)_acetic_acid_25_298: Monomer contains more than one double bond.
C1CCCC1C(=O)O_C=C(C=O)_C=C(CO)_phenol_30_280,ValueError in C1CCCC1C(=O)O_C=C(C=O)_C=C(CO)_phenol_30_280: Monomer contains more than one double bond.
C1CCOC1=O_C=Cc1cccc(C)c1_C=C(C(=O)NCC)_n-propyl_alcohol_20_348,ValueError in C1CCOC1=O_C=Cc1cccc(C)c1_C=C(C(=O)NCC)_n-propyl_alcohol_20_348: Monomer contains more than one double bond.
C=Cc1ccccc1_C1CCCC1C(=O)O_C=C(F)_phenol_25_280,ValueError in C=Cc1ccccc1_C1CCCC1C(=O)O_C=C(F)_phenol_25_280: Bad Conformer Id
C=C(C(=O)N(C)C)_C=C(C=O)_n-octane_5_348,ValueError in C=C(C(=O)N(C)C)_C=C(C=O)_n-octane_5_348: Monomer contains more than one double bond.
C=C(CN)_O=C1CCCCC1_C1CCCC1C(=O)O_aniline_5_348,Unexpected error in C=C(CN)_O=C1CCCCC1_C1CCCC1C(=O)O_aniline_5_348: 'NoneType' object has no attribute 'gro_path'
C=C(C(=O)OCCO)_O=C1CN(CCO)CC1_C=Cc1cccc(C)c1_benzene_15_348,ValueError in C=C(C(=O)OCCO)_O=C1CN(CCO)CC1_C=Cc1cccc(C)c1_benzene_15_348: Monomer contains more than one double bond.
C=C(C(=O)O)_C=C(C(=O)NCC)_C=C(F)_n-propyl_alcohol_10_280,ValueError in C=C(C(=O)O)_C=C(C(=O)NCC)_C=C(F)_n-propyl_alcohol_10_280: Monomer contains more than one double bond.
C=Cc1ccccc1_O=C1CCCCC1_C=C(CO)_aniline_30_348,ValueError in C=Cc1ccccc1_O=C1CCCCC1_C=C(CO)_aniline_30_348: Bad Conformer Id
C=C(C(=O)O)_C=C(C(=O)OCCO)_C=C(C(=O)NCC)_phenol_20_348,ValueError in C=C(C(=O)O)_C=C(C(=O)OCCO)_C=C(C(=O)NCC)_phenol_20_348: Monomer contains more than one double bond.
C=C(C(=O)N(C)C)_C=C(CO)_C=C(F)_acetone_15_280,ValueError in C=C(C(=O)N(C)C)_C=C(CO)_C=C(F)_acetone_15_280: Monomer contains more than one double bond.
C=C(C(=O)N(C)C)_C=C(Br)_acetic_acid_30_298,ValueError in C=C(C(=O)N(C)C)_C=C(Br)_acetic_acid_30_298: Monomer contains more than one double bond.
C=C(C(=O)O)_O=C1CCCCC1_C=C(C=O)_n-butyl_alcohol_25_280,ValueError in C=C(C(=O)O)_O=C1CCCCC1_C=C(C=O)_n-butyl_alcohol_25_280: Monomer contains more than one double bond.
C=C(C(=O)O)_C=C(C(=O)N(C)C)_O=C1CCCCC1_ethyl_ether_15_280,ValueError in C=C(C(=O)O)_C=C(C(=O)N(C)C)_O=C1CCCCC1_ethyl_ether_15_280: Monomer contains more than one double bond.
C=C(C(=O)O)_C1CCOC1=O_C1CCCC1C(=O)O_ethanol_20_348,ValueError in C=C(C(=O)O)_C1CCOC1=O_C1CCCC1C(=O)O_ethanol_20_348: Monomer contains more than one double bond.
C1CCCC1C(=O)O_C=CCl_carbon_disulfide_30_280,ValueError in C1CCCC1C(=O)O_C=CCl_carbon_disulfide_30_280: Bad Conformer Id
C=Cc1ccccc1_C=C(C(=O)N(C)C)_C1CCCC1C(=O)O_dodecane_15_348,ValueError in C=Cc1ccccc1_C=C(C(=O)N(C)C)_C1CCCC1C(=O)O_dodecane_15_348: Monomer contains more than one double bond.
C=C(CN)_C=C(C(=O)OCCO)_C=C(F)_water_5_280,ValueError in C=C(CN)_C=C(C(=O)OCCO)_C=C(F)_water_5_280: Monomer contains more than one double bond.
C=C(C(=O)O)_C=Cc1cccc(C)c1_C=C(C(=O)NCC)_m-xylene_5_280,ValueError in C=C(C(=O)O)_C=Cc1cccc(C)c1_C=C(C(=O)NCC)_m-xylene_5_280: Monomer contains more than one double bond.
CC=C_C=C(C=O)_C=C(F)_n-octane_25_298,ValueError in CC=C_C=C(C=O)_C=C(F)_n-octane_25_298: Monomer contains more than one double bond.
C=C(C(=O)O)_C=C(C(=O)NCC)_C1CCCC1C(=O)O_n-hexane_10_348,ValueError in C=C(C(=O)O)_C=C(C(=O)NCC)_C1CCCC1C(=O)O_n-hexane_10_348: Monomer contains more than one double bond.
C=Cc1ccccc1_C=C(C(=O)OCC)_O=C1CN(CCO)CC1_ethyl_ether_20_348,ValueError in C=Cc1ccccc1_C=C(C(=O)OCC)_O=C1CN(CCO)CC1_ethyl_ether_20_348: Monomer contains more than one double bond.
C=Cc1ccccc1_C=C(C(=O)OCC)_C=CCl_dodecane_10_298,ValueError in C=Cc1ccccc1_C=C(C(=O)OCC)_C=CCl_dodecane_10_298: Monomer contains more than one double bond.
CC=C_C=Cc1cccc(C)c1_C=C(C=O)_n-heptane_20_298,ValueError in CC=C_C=Cc1cccc(C)c1_C=C(C=O)_n-heptane_20_298: Monomer contains more than one double bond.
CC=C_C=C(C(=O)OCC)_C=C(C(=O)NCC)_water_15_348,ValueError in CC=C_C=C(C(=O)OCC)_C=C(C(=O)NCC)_water_15_348: Monomer contains more than one double bond.
C=C(C(=O)OCC)_O=C1CCCCC1_O=C1CN(CCO)CC1_acetic_acid_10_348,ValueError in C=C(C(=O)OCC)_O=C1CCCCC1_O=C1CN(CCO)CC1_acetic_acid_10_348: Monomer contains more than one double bond.
C=Cc1ccccc1_C=C(C(=O)OCCO)_C=Cc1cccc(C)c1_n-octane_5_280,ValueError in C=Cc1ccccc1_C=C(C(=O)OCCO)_C=Cc1cccc(C)c1_n-octane_5_280: Monomer contains more than one double bond.
O=C1CCCCC1_C1CCCC1C(=O)O_C=C(Br)_methanol_20_348,ValueError in O=C1CCCCC1_C1CCCC1C(=O)O_C=C(Br)_methanol_20_348: Bad Conformer Id
C=C(C(=O)O)_C=C(C(=O)NCC)_C=C(CO)_methanol_25_298,ValueError in C=C(C(=O)O)_C=C(C(=O)NCC)_C=C(CO)_methanol_25_298: Monomer contains more than one double bond.
CC=C_C=C(C=O)_C=C(F)_n-heptane_30_280,ValueError in CC=C_C=C(C=O)_C=C(F)_n-heptane_30_280: Monomer contains more than one double bond.
C=Cc1ccccc1_C=C(C(=O)O)_C=C(C(=O)NCC)_water_15_298,ValueError in C=Cc1ccccc1_C=C(C(=O)O)_C=C(C(=O)NCC)_water_15_298: Monomer contains more than one double bond.
C=Cc1cccc(C)c1_C=C(CO)_C=C(F)_ethanol_20_298,Unexpected error in C=Cc1cccc(C)c1_C=C(CO)_C=C(F)_ethanol_20_298: 'NoneType' object has no attribute 'gro_path'
C=Cc1ccccc1_C=C(CN)_O=C1CN(CCO)CC1_carbon_tetrachloride_5_298,Unexpected error in C=Cc1ccccc1_C=C(CN)_O=C1CN(CCO)CC1_carbon_tetrachloride_5_298: 'NoneType' object has no attribute 'gro_path'
C=C(C(=O)N(C)C)_C=Cc1cccc(C)c1_C=C(C(=O)NCC)_n-octane_5_298,ValueError in C=C(C(=O)N(C)C)_C=Cc1cccc(C)c1_C=C(C(=O)NCC)_n-octane_5_298: Monomer contains more than one double bond.
O=C1CCCCC1_O=C1CN(CCO)CC1_acetic_acid_15_298,Unexpected error in O=C1CCCCC1_O=C1CN(CCO)CC1_acetic_acid_15_298: 'NoneType' object has no attribute 'gro_path'
C=Cc1cccc(C)c1_C1CCCC1C(=O)O_ethanol_5_348,Unexpected error in C=Cc1cccc(C)c1_C1CCCC1C(=O)O_ethanol_5_348: 'JoinedAtomisticPolymerWorkflow' object has no attribute 'cleanup_temp'
C=C(C(=O)OCCO)_O=C1CCCCC1_C1CCCC1C(=O)O_n-butyl_alcohol_5_298,ValueError in C=C(C(=O)OCCO)_O=C1CCCCC1_C1CCCC1C(=O)O_n-butyl_alcohol_5_298: Monomer contains more than one double bond.
CC=C_C=C(C(=O)O)_C=C(CO)_carbon_disulfide_5_348,ValueError in CC=C_C=C(C(=O)O)_C=C(CO)_carbon_disulfide_5_348: Monomer contains more than one double bond.
C=Cc1ccccc1_C=C(C(=O)OCC)_C=C(C=O)_n-butyl_alcohol_15_280,ValueError in C=Cc1ccccc1_C=C(C(=O)OCC)_C=C(C=O)_n-butyl_alcohol_15_280: Monomer contains more than one double bond.
O=C1CN(CCO)CC1_C1CCCC1C(=O)O_C=C(F)_benzene_30_348,ValueError in O=C1CN(CCO)CC1_C1CCCC1C(=O)O_C=C(F)_benzene_30_348: Bad Conformer Id
C=C(C(=O)N(C)C)_C=C(C(=O)NCC)_ethyl_ether_30_280,ValueError in C=C(C(=O)N(C)C)_C=C(C(=O)NCC)_ethyl_ether_30_280: Monomer contains more than one double bond.
C=C(CN)_ethyl_ether_30_298,ValueError in C=C(CN)_ethyl_ether_30_298: Bad Conformer Id
CC=C_C1CCOC1=O_benzene_15_348,Unexpected error in CC=C_C1CCOC1=O_benzene_15_348: 'NoneType' object has no attribute 'gro_path'
C=C(CN)_O=C1CCCCC1_C=Cc1cccc(C)c1_carbon_disulfide_15_298,Unexpected error in C=C(CN)_O=C1CCCCC1_C=Cc1cccc(C)c1_carbon_disulfide_15_298: 'NoneType' object has no attribute 'gro_path'
C=C(C(=O)OCC)_O=C1CN(CCO)CC1_C=C(C=O)_chloroform_15_280,ValueError in C=C(C(=O)OCC)_O=C1CN(CCO)CC1_C=C(C=O)_chloroform_15_280: Monomer contains more than one double bond.
C=Cc1ccccc1_C=C(C(=O)NCC)_C=C(F)_glycerol_15_298,ValueError in C=Cc1ccccc1_C=C(C(=O)NCC)_C=C(F)_glycerol_15_298: Monomer contains more than one double bond.
C=C(C(=O)OCC)_C=Cc1cccc(C)c1_C=C(F)_n-butyl_alcohol_30_348,ValueError in C=C(C(=O)OCC)_C=Cc1cccc(C)c1_C=C(F)_n-butyl_alcohol_30_348: Monomer contains more than one double bond.
O=C1CCCCC1_C=C(C=O)_C=C(CO)_water_20_298,ValueError in O=C1CCCCC1_C=C(C=O)_C=C(CO)_water_20_298: Monomer contains more than one double bond.
O=C1CN(CCO)CC1_C=Cc1cccc(C)c1_C=C(Br)_m-xylene_20_280,ValueError in O=C1CN(CCO)CC1_C=Cc1cccc(C)c1_C=C(Br)_m-xylene_20_280: Bad Conformer Id
C=C(C(=O)O)_C=Cc1cccc(C)c1_C1CCCC1C(=O)O_n-propyl_alcohol_30_298,ValueError in C=C(C(=O)O)_C=Cc1cccc(C)c1_C1CCCC1C(=O)O_n-propyl_alcohol_30_298: Monomer contains more than one double bond.
C=C(C(=O)NCC)_C=C(F)_C=CCl_n-heptane_15_348,ValueError in C=C(C(=O)NCC)_C=C(F)_C=CCl_n-heptane_15_348: Monomer contains more than one double bond.
C=C(C(=O)OCCO)_O=C1CN(CCO)CC1_C=C(C(=O)NCC)_chloroform_10_298,ValueError in C=C(C(=O)OCCO)_O=C1CN(CCO)CC1_C=C(C(=O)NCC)_chloroform_10_298: Monomer contains more than one double bond.
C=C(C(=O)OCCO)_C=C(C(=O)N(C)C)_C1CCCC1C(=O)O_glycerol_25_280,ValueError in C=C(C(=O)OCCO)_C=C(C(=O)N(C)C)_C1CCCC1C(=O)O_glycerol_25_280: Monomer contains more than one double bond.
C=C(C(=O)O)_C1CCOC1=O_C=Cc1cccc(C)c1_n-propyl_alcohol_20_348,ValueError in C=C(C(=O)O)_C1CCOC1=O_C=Cc1cccc(C)c1_n-propyl_alcohol_20_348: Monomer contains more than one double bond.
C=Cc1ccccc1_C=C(CN)_C=C(C(=O)OCCO)_n-octane_10_298,ValueError in C=Cc1ccccc1_C=C(CN)_C=C(C(=O)OCCO)_n-octane_10_298: Monomer contains more than one double bond.
C=C(CN)_O=C1CCCCC1_C=C(C=O)_n-octane_15_280,ValueError in C=C(CN)_O=C1CCCCC1_C=C(C=O)_n-octane_15_280: Monomer contains more than one double bond.
C=C(C(=O)OCC)_C=C(CN)_O=C1CN(CCO)CC1_acetic_acid_30_280,ValueError in C=C(C(=O)OCC)_C=C(CN)_O=C1CN(CCO)CC1_acetic_acid_30_280: Monomer contains more than one double bond.
C=Cc1ccccc1_C=C(C(=O)NCC)_C=C(CO)_benzene_10_298,ValueError in C=Cc1ccccc1_C=C(C(=O)NCC)_C=C(CO)_benzene_10_298: Monomer contains more than one double bond.
O=C1CN(CCO)CC1_C=C(C=O)_C=C(F)_n-octane_10_298,ValueError in O=C1CN(CCO)CC1_C=C(C=O)_C=C(F)_n-octane_10_298: Monomer contains more than one double bond.
CC=C_C=C(C(=O)OCCO)_C=C(Br)_ethyl_ether_25_348,ValueError in CC=C_C=C(C(=O)OCCO)_C=C(Br)_ethyl_ether_25_348: Monomer contains more than one double bond.
C=C(C(=O)OCCO)_C=C(C(=O)N(C)C)_C=C(F)_m-xylene_25_298,ValueError in C=C(C(=O)OCCO)_C=C(C(=O)N(C)C)_C=C(F)_m-xylene_25_298: Monomer contains more than one double bond.
C1CCOC1=O_C=CCl_phenol_30_280,ValueError in C1CCOC1=O_C=CCl_phenol_30_280: Bad Conformer Id
C=Cc1cccc(C)c1_C=C(F)_C=CCl_benzene_30_280,ValueError in C=Cc1cccc(C)c1_C=C(F)_C=CCl_benzene_30_280: Bad Conformer Id
O=C1CCCCC1_C1CCOC1=O_C=C(C=O)_n-propyl_alcohol_20_280,ValueError in O=C1CCCCC1_C1CCOC1=O_C=C(C=O)_n-propyl_alcohol_20_280: Monomer contains more than one double bond.
C=C(Br)_C=C(F)_C=CCl_acetone_20_280,Unexpected error in C=C(Br)_C=C(F)_C=CCl_acetone_20_280: 'NoneType' object has no attribute 'gro_path'
C=C(C(=O)OCCO)_O=C1CN(CCO)CC1_C1CCCC1C(=O)O_ethyl_ether_30_348,ValueError in C=C(C(=O)OCCO)_O=C1CN(CCO)CC1_C1CCCC1C(=O)O_ethyl_ether_30_348: Monomer contains more than one double bond.
C=Cc1ccccc1_C=C(C(=O)N(C)C)_C=CCl_glycerol_15_348,ValueError in C=Cc1ccccc1_C=C(C(=O)N(C)C)_C=CCl_glycerol_15_348: Monomer contains more than one double bond.
O=C1CN(CCO)CC1_C=Cc1cccc(C)c1_C=C(Br)_n-heptane_5_348,Unexpected error in O=C1CN(CCO)CC1_C=Cc1cccc(C)c1_C=C(Br)_n-heptane_5_348: 'NoneType' object has no attribute 'gro_path'
C=C(C(=O)OCC)_C=C(C(=O)N(C)C)_C=CCl_n-butyl_alcohol_5_280,ValueError in C=C(C(=O)OCC)_C=C(C(=O)N(C)C)_C=CCl_n-butyl_alcohol_5_280: Monomer contains more than one double bond.
C=Cc1ccccc1_O=C1CN(CCO)CC1_C=C(CO)_dodecane_15_280,Unexpected error in C=Cc1ccccc1_O=C1CN(CCO)CC1_C=C(CO)_dodecane_15_280: 'NoneType' object has no attribute 'gro_path'
C=C(CN)_O=C1CN(CCO)CC1_C=C(C=O)_n-hexane_10_280,ValueError in C=C(CN)_O=C1CN(CCO)CC1_C=C(C=O)_n-hexane_10_280: Monomer contains more than one double bond.
C1CCCC1C(=O)O_C=C(C=O)_n-propyl_alcohol_20_280,ValueError in C1CCCC1C(=O)O_C=C(C=O)_n-propyl_alcohol_20_280: Monomer contains more than one double bond.
C=C(C(=O)OCC)_C=C(CN)_C=CCl_carbon_tetrachloride_10_280,ValueError in C=C(C(=O)OCC)_C=C(CN)_C=CCl_carbon_tetrachloride_10_280: Monomer contains more than one double bond.
C=C(C(=O)OCC)_C=C(C=O)_C=CCl_n-heptane_30_348,ValueError in C=C(C(=O)OCC)_C=C(C=O)_C=CCl_n-heptane_30_348: Monomer contains more than one double bond.
C1CCOC1=O_C=Cc1cccc(C)c1_C1CCCC1C(=O)O_carbon_tetrachloride_30_280,ValueError in C1CCOC1=O_C=Cc1cccc(C)c1_C1CCCC1C(=O)O_carbon_tetrachloride_30_280: Bad Conformer Id
C=C(C(=O)N(C)C)_O=C1CCCCC1_C=C(CO)_acetone_15_280,ValueError in C=C(C(=O)N(C)C)_O=C1CCCCC1_C=C(CO)_acetone_15_280: Monomer contains more than one double bond.
